"adj_year" "year" "District" "country" "min_year" "Locus" "predict" "conf.low" "conf.high" "label" "pred_y" "conf.high_prev" "conf.low_prev" "predict_prev"
"309" 16 2023 "Pursat" "Cambodia" 2007 "C580Y" 8.39300063931777 5.90665979443813 10.890955264312 "3year" 3 99.9981374405786 99.7286123870203 99.9773604493728
"310" 0 2010 "Ratanakiri" "Cambodia" 2010 "C580Y" -3.43742452406886 -4.6457794482221 -2.26515083336547 "3year" 3 9.40505732384674 0.951072010899753 3.1146108017993
"311" 1 2011 "Ratanakiri" "Cambodia" 2010 "C580Y" -2.98990011249367 -4.13054525395419 -1.86554621368136 "3year" 3 13.4057904335149 1.58198223637599 4.78842436498106
"312" 2 2012 "Ratanakiri" "Cambodia" 2010 "C580Y" -2.55616614830739 -3.66106554799736 -1.4458240527178 "3year" 3 19.0645080474775 2.50609145835166 7.20133286221959
"313" 3 2013 "Ratanakiri" "Cambodia" 2010 "C580Y" -2.09713090528303 -3.36806445593587 -0.823079930695253 "3year" 3 30.5110267489725 3.33085753788881 10.9375994922179
"314" 4 2014 "Ratanakiri" "Cambodia" 2010 "C580Y" -1.65877525479069 -3.23101458519453 -0.185943288600951 "3year" 3 45.3647653291818 3.80151263181151 15.99264729325
"315" 5 2015 "Ratanakiri" "Cambodia" 2010 "C580Y" -1.21341502885725 -2.9957123451831 0.551539863301892 "3year" 3 63.44927772188 4.7619951408188 22.9097358786674
"316" 6 2016 "Ratanakiri" "Cambodia" 2010 "C580Y" -0.754086249442702 -2.94752159270139 1.32602054867265 "3year" 3 79.0181625018598 4.98537788074212 31.9931580191526
"317" 7 2017 "Ratanakiri" "Cambodia" 2010 "C580Y" -0.311951634464911 -2.79767862828916 2.05895319017855 "3year" 3 88.6849167478487 5.74497474325903 42.2638438654144
"318" 8 2018 "Ratanakiri" "Cambodia" 2010 "C580Y" 0.132226895789442 -2.68453909700513 2.85253581244437 "3year" 3 94.5449614227932 6.38918564269259 53.3008644493016
"319" 9 2019 "Ratanakiri" "Cambodia" 2010 "C580Y" 0.5779973886841 -2.61525967881752 3.71940570697043 "3year" 3 97.6325689339683 6.81627670354448 64.0606475436922
"320" 10 2020 "Ratanakiri" "Cambodia" 2010 "C580Y" 1.02360839214989 -2.57432608623112 4.63804154573702 "3year" 3 99.0416109445937 7.0809139327944 73.5674874312506
"321" 11 2021 "Ratanakiri" "Cambodia" 2010 "C580Y" 1.46120463442394 -2.47060728362499 5.31418990468713 "3year" 3 99.5102836400363 7.79445789399157 81.1716851339689
"322" 12 2022 "Ratanakiri" "Cambodia" 2010 "C580Y" 1.91408248405121 -2.41193921781818 6.18542770321516 "3year" 3 99.7945011046667 8.22667905358322 87.1477099389076
"323" 13 2023 "Ratanakiri" "Cambodia" 2010 "C580Y" 2.37623738566489 -2.33780550440825 7.0191230761819 "3year" 3 99.9106189957605 8.80399492892533 91.4997244926316
"324" 0 2011 "Tak" "Thailand" 2011 "C580Y" -1.83022504529956 -2.88176444984098 -0.747336013461744 "3year" 3 32.1402047018661 5.3062408510949 13.8211466056657
"325" 1 2012 "Tak" "Thailand" 2011 "C580Y" -0.892202771765902 -1.87658497509855 0.171887002806575 "3year" 3 54.2866261820328 13.2781623012625 29.0655461922203
"326" 2 2013 "Tak" "Thailand" 2011 "C580Y" 0.0448648738156438 -0.987743819284839 1.09125359011772 "3year" 3 74.8617707290605 27.1357945850266 51.1214337445636
"327" 3 2014 "Tak" "Thailand" 2011 "C580Y" 0.987734113963444 -0.115478106712548 2.06962590249682 "3year" 3 88.7915736145127 47.1162512324065 72.8640135182048
"328" 4 2015 "Tak" "Thailand" 2011 "C580Y" 1.90573972374215 0.733697620845014 3.08423035858207 "3year" 3 95.6237555728198 67.5616164969593 87.0539771004913
"329" 5 2016 "Tak" "Thailand" 2011 "C580Y" 2.8475820327818 1.51327144029884 4.05877736587595 "3year" 3 98.3023072346869 81.9545528162878 94.5193560319235
"330" 6 2017 "Tak" "Thailand" 2011 "C580Y" 3.78025988004942 2.27937691422679 5.28271312608574 "3year" 3 99.4947029073696 90.7154580703703 97.7692230023206
"331" 7 2018 "Tak" "Thailand" 2011 "C580Y" 4.72667866287246 3.07819579692371 6.26283117315106 "3year" 3 99.8097782944424 95.5984329246817 99.1221901928921
"332" 8 2019 "Tak" "Thailand" 2011 "C580Y" 5.66355658657686 3.8019456578631 7.52238476181019 "3year" 3 99.9459451101981 97.8160332254438 99.654184729409
"333" 9 2020 "Tak" "Thailand" 2011 "C580Y" 6.58632634868198 4.54707770850656 8.54049449689156 "3year" 3 99.9804644556488 98.9513012457132 99.8622802298671
"334" 10 2021 "Tak" "Thailand" 2011 "C580Y" 7.53521255621538 5.2974561579575 9.70710877152084 "3year" 3 99.9939154312927 99.5020610500512 99.9466337190576
"335" 11 2022 "Tak" "Thailand" 2011 "C580Y" 8.47582405235296 5.99750388796916 10.8107665102862 "3year" 3 99.9979819357218 99.7521212507659 99.9791596088274
"336" 12 2023 "Tak" "Thailand" 2011 "C580Y" 9.40082194155649 6.67759907148718 11.979564380681 "3year" 3 99.9993728974448 99.8742785948768 99.9917350732321
"337" 0 2011 "Attapeu" "Laos" 2011 "R539T" -2.96809128504826 -5.92667702951318 1.03585276474929 "3year" 3 73.8049001944602 0.266023501326557 4.88883986628838
"338" 1 2012 "Attapeu" "Laos" 2011 "R539T" -2.96741363645394 -6.15517023251538 0.885471745078996 "3year" 3 70.7954816548769 0.211798426104332 4.89199178202444
"339" 3 2014 "Attapeu" "Laos" 2011 "R539T" -2.98158623277749 -8.64761054349442 2.6551894385889 "3year" 3 93.4330119273115 0.0175514995564858 4.82647125190187
"340" 4 2015 "Attapeu" "Laos" 2011 "R539T" -3.00698208600639 -10.276337632906 4.28096585356773 "3year" 3 98.6359342173035 0.00344372382868038 4.71114407099759
"341" 5 2016 "Attapeu" "Laos" 2011 "R539T" -2.94064871940161 -11.9267079982945 6.14781218308953 "3year" 3 99.7866407403453 0.000661140341482132 5.01803447219303
"342" 6 2017 "Attapeu" "Laos" 2011 "R539T" -2.97109747596112 -13.5422058595577 7.53357807703213 "3year" 3 99.9465464683224 0.000131429892174997 4.87488052380236
"343" 7 2018 "Attapeu" "Laos" 2011 "R539T" -2.89995205715395 -15.5378434832964 9.87568805523698 "3year" 3 99.9948593167349 1.78648854952157e-05 5.21559331152897
"344" 8 2019 "Attapeu" "Laos" 2011 "R539T" -2.94187140294947 -16.8153650787945 11.3336712806698 "3year" 3 99.9988036895192 4.97943093966369e-06 5.01221008797194
"345" 9 2020 "Attapeu" "Laos" 2011 "R539T" -2.8856873850869 -18.9662526020738 13.3040187798993 "3year" 3 99.9998332225488 5.79510287540926e-07 5.28656388601535
"346" 10 2021 "Attapeu" "Laos" 2011 "R539T" -2.92263527787088 -21.3162243833228 15.216483133437 "3year" 3 99.9999753642814 5.5268970507119e-08 5.10458963621587
"347" 11 2022 "Attapeu" "Laos" 2011 "R539T" -2.90874872027031 -22.7324723304191 16.778540549953 "3year" 3 99.9999948337859 1.34095037733076e-08 5.17227732300174
"348" 12 2023 "Attapeu" "Laos" 2011 "R539T" -2.88230606829358 -24.3089035124376 19.1375482810081 "3year" 3 99.9999995117206 2.77189862743395e-09 5.30352005095688
"349" 0 2007 "Pailin" "Cambodia" 2007 "R539T" -1.27834863865403 -4.58781879439773 1.91759487379051 "3year" 3 87.1869990737422 1.00725396413884 21.7831452921308
"350" 1 2008 "Pailin" "Cambodia" 2007 "R539T" -1.48264040435033 -4.3637739445716 1.34295365566671 "3year" 3 79.2975249416723 1.25702313742648 18.5028933030508
"351" 2 2009 "Pailin" "Cambodia" 2007 "R539T" -1.66769402929223 -4.84320309925804 1.18459872897002 "3year" 3 76.5773659773556 0.782013103733479 15.8731866817963
"352" 3 2010 "Pailin" "Cambodia" 2007 "R539T" -1.83868059409684 -5.28193162733616 1.53935440704497 "3year" 3 82.3370855404781 0.505690138323888 13.7207411122784
"353" 4 2011 "Pailin" "Cambodia" 2007 "R539T" -2.04126433743011 -5.64325653387971 1.94676063964429 "3year" 3 87.5092992744019 0.35288205158126 11.493805178689
"354" 5 2012 "Pailin" "Cambodia" 2007 "R539T" -2.24376188797645 -6.45154047362012 2.38059841492273 "3year" 3 91.5335820653152 0.157560284842179 9.58889115712854
"355" 6 2013 "Pailin" "Cambodia" 2007 "R539T" -2.45290864029268 -7.50397076509459 2.91856933196525 "3year" 3 94.8756788440946 0.0550589240990344 7.92261059679157
"356" 7 2014 "Pailin" "Cambodia" 2007 "R539T" -2.6296815735746 -8.80279131965901 3.66059086096815 "3year" 3 97.492748483721 0.0150290326991951 6.72524225769289
"357" 8 2015 "Pailin" "Cambodia" 2007 "R539T" -2.8183530235374 -9.70875422328441 4.27682175612468 "3year" 3 98.6303472513366 0.00607456568314145 5.63404330791352
"358" 9 2016 "Pailin" "Cambodia" 2007 "R539T" -2.99290139121881 -10.4443507014568 4.73134939386305 "3year" 3 99.1262449056777 0.0029111426043593 4.77475968445281
"359" 10 2017 "Pailin" "Cambodia" 2007 "R539T" -3.23073919802801 -11.5079794361585 5.61698646850188 "3year" 3 99.6377589012924 0.00100494818129321 3.80251985016872
"360" 11 2018 "Pailin" "Cambodia" 2007 "R539T" -3.43742019845537 -13.0471788041095 6.07427580065783 "3year" 3 99.7703971686383 0.000215616158670766 3.11462385480915
"361" 12 2019 "Pailin" "Cambodia" 2007 "R539T" -3.62079597978602 -13.8309226941768 6.97083062643398 "3year" 3 99.9062007925823 9.8470505330655e-05 2.60638619437843
"362" 13 2020 "Pailin" "Cambodia" 2007 "R539T" -3.75161865365216 -14.804868974737 7.70232968627573 "3year" 3 99.9548430541594 3.71815026640417e-05 2.29410601338776
"363" 14 2021 "Pailin" "Cambodia" 2007 "R539T" -3.95551421775055 -15.9346394975401 8.38270973586885 "3year" 3 99.9771263185923 1.20136214429995e-05 1.87890315830957
"364" 15 2022 "Pailin" "Cambodia" 2007 "R539T" -4.14920120091135 -17.3522692525363 8.9696318400802 "3year" 3 99.9872801162596 2.9107519862195e-06 1.5531966069252
"365" 16 2023 "Pailin" "Cambodia" 2007 "R539T" -4.36858799739428 -17.5467051804348 9.80622926792524 "3year" 3 99.9944895786444 2.39641899951501e-06 1.25106182863663
"366" 0 2007 "Pursat" "Cambodia" 2007 "R539T" -2.59342695690842 -5.60472138670828 1.21801495086804 "3year" 3 77.1714029004643 0.366694981242662 6.9562650138942
"367" 2 2009 "Pursat" "Cambodia" 2007 "R539T" -2.82476049627572 -5.61830587980496 0.202248165993509 "3year" 3 55.0390393083877 0.36176519677044 5.60007389975598
"368" 3 2010 "Pursat" "Cambodia" 2007 "R539T" -2.96787986331448 -6.05250087690441 0.169281385339561 "3year" 3 54.2219573453669 0.234645385590386 4.8898230356639
"369" 4 2011 "Pursat" "Cambodia" 2007 "R539T" -3.03915832138877 -6.45158517796194 0.017885613542188 "3year" 3 50.4471284190997 0.157553252468006 4.56878543417069
"370" 5 2012 "Pursat" "Cambodia" 2007 "R539T" -3.20149172322812 -6.92895714527572 0.233580501303207 "3year" 3 55.8131063506877 0.0978063767942216 3.91096251868857
"371" 6 2013 "Pursat" "Cambodia" 2007 "R539T" -3.35792744247215 -7.72111013197428 0.685814272912312 "3year" 3 66.5035144978327 0.044317164527336 3.3636526916486
"372" 7 2014 "Pursat" "Cambodia" 2007 "R539T" -3.46422469916496 -8.65993911393061 0.836122017357465 "3year" 3 69.7647839971413 0.0173364803347347 3.03474681879968
"373" 8 2015 "Pursat" "Cambodia" 2007 "R539T" -3.59054809297429 -9.0646783193488 1.32077912736392 "3year" 3 78.9311303805988 0.0115667137836826 2.68427976430105
"374" 9 2016 "Pursat" "Cambodia" 2007 "R539T" -3.72020149058351 -10.0929048226197 1.75370482013767 "3year" 3 85.2419479017551 0.0041370346833825 2.36559240175273
"375" 10 2017 "Pursat" "Cambodia" 2007 "R539T" -3.85921760941945 -10.9429215732331 2.22025534160971 "3year" 3 90.205375815854 0.00176824266570353 2.06491133659164
"376" 11 2018 "Pursat" "Cambodia" 2007 "R539T" -3.97696815540848 -11.6985876393221 2.60015930556945 "3year" 3 93.0871831588452 0.000830547231936269 1.83975631891765
"377" 12 2019 "Pursat" "Cambodia" 2007 "R539T" -4.1034360355973 -13.0831768355339 3.15374303782576 "3year" 3 95.9055954838481 0.000207992459885072 1.62474880865413
"378" 13 2020 "Pursat" "Cambodia" 2007 "R539T" -4.21606045842413 -13.5157867325225 3.9489277910561 "3year" 3 98.1089155387588 0.000134948424127967 1.45420721554305
"379" 14 2021 "Pursat" "Cambodia" 2007 "R539T" -4.31956981908938 -14.3345724420493 4.1685127294747 "3year" 3 98.476057513211 5.95078184728902e-05 1.31308916567325
"380" 15 2022 "Pursat" "Cambodia" 2007 "R539T" -4.51165130585803 -15.5096937693054 4.90041373670673 "3year" 3 99.2611493584642 1.83749218292203e-05 1.0861055548066
"381" 16 2023 "Pursat" "Cambodia" 2007 "R539T" -4.6193987373154 -16.0184537644992 5.39081657712237 "3year" 3 99.5462433706763 1.10477509021011e-05 0.976247642044924
"382" 0 2011 "Sisakhet" "Thailand" 2011 "R539T" -0.423371196108807 -4.2337881346235 2.74238681646162 "3year" 3 93.9481943051518 1.42901981480649 39.57103346074
"383" 1 2012 "Sisakhet" "Thailand" 2011 "R539T" 0.631787177424526 -3.64239757502923 3.47857721265441 "3year" 3 97.0072041056119 2.55210932990578 65.2894588732507
"384" 3 2014 "Sisakhet" "Thailand" 2011 "R539T" 2.72899025884381 -4.54493850634066 8.48342035622893 "3year" 3 99.9793172863873 1.05092093279468 93.8715774042964
"385" 4 2015 "Sisakhet" "Thailand" 2011 "R539T" 3.80682873340138 -5.08889143402157 11.3418249674742 "3year" 3 99.9988134040859 0.612707772714159 97.8264404711074
"386" 5 2016 "Sisakhet" "Thailand" 2011 "R539T" 4.86603412733972 -5.80381236394282 14.6035978294478 "3year" 3 99.9999545286499 0.300696546649458 99.2355038392042
"387" 6 2017 "Sisakhet" "Thailand" 2011 "R539T" 5.90394732415888 -7.05540301692928 17.2598602082358 "3year" 3 99.9999968074483 0.0861991300173561 99.7278772628148
"388" 7 2018 "Sisakhet" "Thailand" 2011 "R539T" 6.97377657873356 -7.80467283619453 20.5179927319573 "3year" 3 99.999999877214 0.0407658567661043 99.9064764558965
"389" 8 2019 "Sisakhet" "Thailand" 2011 "R539T" 8.0299296725469 -8.57656419156687 23.482931554743 "3year" 3 99.9999999936687 0.0188435903152807 99.9674534857344
"390" 9 2020 "Sisakhet" "Thailand" 2011 "R539T" 9.08474019535382 -9.89197687606132 26.2507119739343 "3year" 3 99.9999999996024 0.00505763008699223 99.9886629979578
"391" 10 2021 "Sisakhet" "Thailand" 2011 "R539T" 10.1542871935857 -10.3909365661245 29.7696110701488 "3year" 3 99.9999999999882 0.00307086164934285 99.9961092600299
"392" 11 2022 "Sisakhet" "Thailand" 2011 "R539T" 11.2110222647295 -11.5405648912561 32.9541195775707 "3year" 3 99.9999999999995 0.000972729585585136 99.998647587985
"393" 12 2023 "Sisakhet" "Thailand" 2011 "R539T" 12.2669767227051 -12.4280224190843 35.8378432810243 "3year" 3 100 0.000400476192420336 99.999529545468
"394" 0 2011 "Preah Vihear" "Cambodia" 2011 "PfK13" -1.02492517567827 -2.05472617567658 -0.0227173454886093 "3year" 3 49.4320907863522 11.3575697910558 26.406914692287
"395" 1 2012 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.69037191112433 -1.7245803823395 0.329087491524472 "3year" 3 58.1537332922759 15.1282121788283 33.3950344874102
"396" 2 2013 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.3503866204788 -1.41349733029599 0.684949161723802 "3year" 3 66.4842402361234 19.568302153242 41.3288669764423
"397" 3 2014 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.0254127694638849 -1.11709778652921 1.08632205610761 "3year" 3 74.7688508298055 24.6550011083522 49.3647149524271
"398" 4 2015 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.309040550582295 -0.919262871086011 1.5358153087697 "3year" 3 82.2855570602275 28.510811320106 57.6651053153608
"399" 5 2016 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.65067344045935 -0.767299129017656 2.03924728533595 "3year" 3 88.4856599534958 31.7063648277287 65.7162204891408
"400" 6 2017 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.976420506716637 -0.552768651230286 2.46990155974828 "3year" 3 92.2004686124906 36.5222299615677 72.6397389537773
"401" 7 2018 "Preah Vihear" "Cambodia" 2011 "PfK13" 1.31354788159195 -0.389676995313098 3.02236965033328 "3year" 3 95.3574543047923 40.3795059923412 78.8106239244292
"402" 8 2019 "Preah Vihear" "Cambodia" 2011 "PfK13" 1.64402377691435 -0.22017428994943 3.46555083184488 "3year" 3 96.9691530959238 44.5177715819657 83.8081710066718
"403" 9 2020 "Preah Vihear" "Cambodia" 2011 "PfK13" 1.98372723005206 -0.0556358439201956 3.95988862600763 "3year" 3 98.1291445490848 48.6094625664967 87.9077926518917
"404" 10 2021 "Preah Vihear" "Cambodia" 2011 "PfK13" 2.30483948386207 0.155192564640812 4.48855180094707 "3year" 3 98.8887959637893 53.8720458016229 90.927705063776
"405" 11 2022 "Preah Vihear" "Cambodia" 2011 "PfK13" 2.64925332005861 0.274270946267703 5.02978243862642 "3year" 3 99.3502263395511 56.8141114089688 93.3964954377047
"406" 12 2023 "Preah Vihear" "Cambodia" 2011 "PfK13" 2.97343560454827 0.414271654526572 5.47195325262904 "3year" 3 99.5814576808897 60.2111697816179 95.1359504975094
"407" 0 2007 "Pursat" "Cambodia" 2007 "PfK13" -0.308350352733887 -1.43085160199779 0.778899085109464 "3year" 3 68.5442793084895 19.2966029456757 42.3517450039003
"408" 2 2009 "Pursat" "Cambodia" 2007 "PfK13" 0.729954700343067 -0.270836804279641 1.69704287601502 "3year" 3 84.5148122775212 43.270167234903 67.4795331805696
"409" 3 2010 "Pursat" "Cambodia" 2007 "PfK13" 1.23531976177949 0.205106318291639 2.27143223358028 "3year" 3 90.6483270841263 55.1097571430117 77.4748300523546
"410" 4 2011 "Pursat" "Cambodia" 2007 "PfK13" 1.7510792458096 0.65020667855499 2.82316481747292 "3year" 3 94.3914846202774 65.7057035702032 85.2088874706497
"411" 5 2012 "Pursat" "Cambodia" 2007 "PfK13" 2.27071649332233 1.19756711043514 3.40044661131805 "3year" 3 96.7718490092184 76.8091703256849 90.642257891807
"412" 6 2013 "Pursat" "Cambodia" 2007 "PfK13" 2.779585393696 1.58870433398528 3.98416237202315 "3year" 3 98.1731908690302 83.0433733841592 94.1562635983719
"413" 7 2014 "Pursat" "Cambodia" 2007 "PfK13" 3.31323442869008 2.07085492409811 4.52829201680019 "3year" 3 98.9316269705413 88.8037991771375 96.4880049345003
"414" 8 2015 "Pursat" "Cambodia" 2007 "PfK13" 3.82461205420388 2.44906257000561 5.10654046307368 "3year" 3 99.3979465247678 92.0492871341215 97.8639335575833
"415" 9 2016 "Pursat" "Cambodia" 2007 "PfK13" 4.33906705946238 2.86903609507923 5.81319053525964 "3year" 3 99.7021018937642 94.6294382136273 98.7119379124284
"416" 10 2017 "Pursat" "Cambodia" 2007 "PfK13" 4.8672316949241 3.33054981841307 6.4266348544606 "3year" 3 99.8384727221056 96.5462108115647 99.2364118402968
"417" 11 2018 "Pursat" "Cambodia" 2007 "PfK13" 5.36537029064606 3.7361304387574 7.00195538184788 "3year" 3 99.9090726899747 97.6709197945532 99.5346032148892
"418" 12 2019 "Pursat" "Cambodia" 2007 "PfK13" 5.88043978506292 4.12436965505263 7.74042406537617 "3year" 3 99.9565301929188 98.4083738248716 99.7214225777072
"419" 13 2020 "Pursat" "Cambodia" 2007 "PfK13" 6.41257298141185 4.50482345133731 8.33578418024118 "3year" 3 99.9760276392238 98.9065346661954 99.8361890480557
"420" 14 2021 "Pursat" "Cambodia" 2007 "PfK13" 6.89908647162669 4.87173987693961 9.05968347971384 "3year" 3 99.9883753745425 99.2398203773991 99.8992309973194
"421" 15 2022 "Pursat" "Cambodia" 2007 "PfK13" 7.44366105851591 5.24106645741705 9.64102588733921 "3year" 3 99.9934997894193 99.4733277875018 99.9415203144405
"422" 16 2023 "Pursat" "Cambodia" 2007 "PfK13" 7.94366542533997 5.71518519852064 10.2681135310271 "3year" 3 99.9965278388436 99.6715284774883 99.9645222691597
"423" 0 2010 "Ratanakiri" "Cambodia" 2010 "PfK13" -3.28938441048204 -4.43605893360088 -2.09556470024705 "3year" 3 10.9528656842772 1.17039149908455 3.5937167313104
"424" 1 2011 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.98173797914105 -4.04886058702557 -1.8635319180761 "3year" 3 13.4291909034875 1.71432211034796 4.82577424927032
"425" 2 2012 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.64571346604026 -3.76902820739482 -1.57983304529037 "3year" 3 17.0819128180098 2.25540530446631 6.62536997227714
"426" 3 2013 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.33064049778148 -3.60343755305595 -1.12732033792921 "3year" 3 24.4655962009977 2.65081414064728 8.86169204843889
"427" 4 2014 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.033094032274 -3.51649724313055 -0.588974579289983 "3year" 3 35.6870168004638 2.88464615833149 11.577181327519
"428" 5 2015 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.70748626331296 -3.52037431125379 0.0791530349150259 "3year" 3 51.9777933742797 2.87380462436508 15.3490043294802
"429" 6 2016 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.38953673306032 -3.52434803635847 0.741349788765057 "3year" 3 67.7290947333401 2.862733841366 19.9481725075605
"430" 7 2017 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.0782636020514 -3.52513950424543 1.39727125261959 "3year" 3 80.1750520480974 2.86053376310641 25.3834754474717
"431" 8 2018 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.746224357203427 -3.52704399687289 2.02218243475879 "3year" 3 88.3106489029692 2.85524648402116 32.1644550450756
"432" 9 2019 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.429630809034974 -3.53992519230586 2.74907671669025 "3year" 3 93.9861185068139 2.81973377967766 39.4214494406774
"433" 10 2020 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.108920555127105 -3.7342576475324 3.40568100270648 "3year" 3 96.788160968658 2.33334430035026 47.2796750139535
"434" 11 2021 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.194496054305691 -3.65505215646148 4.11778505612915 "3year" 3 98.3980274691989 2.52082593397997 54.8471309214851
"435" 12 2022 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.500485429862453 -3.65182317595095 4.80489499423574 "3year" 3 99.1876963184529 2.52877262028465 62.2573402238304
"436" 13 2023 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.840159531883175 -3.84499645596999 5.4266764108939 "3year" 3 99.5621567331914 2.09386729014819 69.8498814197169
"437" 0 2011 "Attapeu" "Laos" 2011 "PfK13" -3.60171598268506 -4.85006575868618 -2.318873110638 "3year" 3 8.95719132997649 0.776706327677636 2.65526035538683
"438" 1 2012 "Attapeu" "Laos" 2011 "PfK13" -3.33847367490993 -4.62260914804995 -2.04754719894012 "3year" 3 11.4300457896568 0.973148962819013 3.42746429905979
"439" 3 2014 "Attapeu" "Laos" 2011 "PfK13" -2.78608845362005 -5.28912148101589 -0.246906486340069 "3year" 3 43.858506413634 0.502085529073612 5.80805755798525
"440" 4 2015 "Attapeu" "Laos" 2011 "PfK13" -2.51969474833849 -5.69164776217072 0.953744646911801 "3year" 3 72.1867632855698 0.336268300015874 7.44889865976051
"441" 5 2016 "Attapeu" "Laos" 2011 "PfK13" -2.22005455794401 -6.1893389896617 2.11038787568475 "3year" 3 89.1908733065256 0.20469834219981 9.79639830677249
"442" 6 2017 "Attapeu" "Laos" 2011 "PfK13" -1.94531582684802 -6.78393929886904 3.35023950112015 "3year" 3 96.6112677736594 0.113052803653489 12.5065018480232
"443" 7 2018 "Attapeu" "Laos" 2011 "PfK13" -1.67141290533906 -7.34660280387164 4.46954814282725 "3year" 3 98.8677184851321 0.0644363612716722 15.8235892787361
"444" 8 2019 "Attapeu" "Laos" 2011 "PfK13" -1.40613498735668 -7.8294341624639 5.68809493870052 "3year" 3 99.6625389121019 0.0397692313278133 19.6844386125465
"445" 9 2020 "Attapeu" "Laos" 2011 "PfK13" -1.12332145034669 -8.20680990019635 6.99327976553394 "3year" 3 99.9082811343937 0.0272715166783886 24.539570848843
"446" 10 2021 "Attapeu" "Laos" 2011 "PfK13" -0.8591186782495 -8.93686382850028 8.12949232725329 "3year" 3 99.9705369049961 0.0131435374934069 29.7523511908782
"447" 11 2022 "Attapeu" "Laos" 2011 "PfK13" -0.566994401250356 -9.43247739267132 9.3267018705236 "3year" 3 99.9910992585428 0.00800741506042201 36.1930639921754
"448" 12 2023 "Attapeu" "Laos" 2011 "PfK13" -0.294051455263014 -9.90926190369456 10.6269676875998 "3year" 3 99.9975747526369 0.00497096432467437 42.7012294328089
"449" 0 2013 "Mandalay" "Myanmar" 2013 "PfK13" -1.42609090373632 -2.54047718181825 -0.391992030088271 "3year" 3 40.3237852129415 7.30688474126193 19.3708497528339
"450" 1 2014 "Mandalay" "Myanmar" 2013 "PfK13" -1.57377290909983 -2.62532338045081 -0.532586024381303 "3year" 3 36.9913941132794 6.75263261496059 17.1679198695169
"451" 2 2015 "Mandalay" "Myanmar" 2013 "PfK13" -1.71760599149801 -2.81868777192591 -0.636615886468312 "3year" 3 34.6011922985126 5.63226384260789 15.2179784129948
"452" 3 2016 "Mandalay" "Myanmar" 2013 "PfK13" -1.85303017871306 -3.02149777817102 -0.64880563187523 "3year" 3 34.3258735904171 4.64640701169208 13.5517511717413
"453" 4 2017 "Mandalay" "Myanmar" 2013 "PfK13" -1.98970947388379 -3.22656236902769 -0.63610982718104 "3year" 3 34.6126446885278 3.81782790709606 12.0287602112793
"454" 5 2018 "Mandalay" "Myanmar" 2013 "PfK13" -2.11932493330229 -3.58793750493653 -0.688624546162874 "3year" 3 33.433911961891 2.69110764077534 10.7232680075318
"455" 6 2019 "Mandalay" "Myanmar" 2013 "PfK13" -2.25161781921848 -3.86538796901006 -0.613716209808386 "3year" 3 35.1211946998195 2.05247002452428 9.52100064659217
"456" 7 2020 "Mandalay" "Myanmar" 2013 "PfK13" -2.39317679000275 -4.19552279419532 -0.525900088601896 "3year" 3 37.1473633841634 1.48393426010165 8.36944823527094
"457" 8 2021 "Mandalay" "Myanmar" 2013 "PfK13" -2.55225921953241 -4.5646118250476 -0.458302764922593 "3year" 3 38.7388532344855 1.03065888450855 7.22748555198326
"458" 9 2022 "Mandalay" "Myanmar" 2013 "PfK13" -2.67724073113635 -4.86426025989864 -0.336430830416347 "3year" 3 41.6676730709518 0.765843084211059 6.43297612592835
"459" 10 2023 "Mandalay" "Myanmar" 2013 "PfK13" -2.81657249899562 -5.27307569862338 -0.179952365104341 "3year" 3 45.5132920433429 0.510165434318587 5.64351715962267
"460" 0 2003 "Tak" "Thailand" 2003 "PfK13" -3.57668791992456 -4.76173025410904 -2.38974663886737 "3year" 3 8.39579155909953 0.847830522571727 2.72072409123592
"461" 2 2005 "Tak" "Thailand" 2003 "PfK13" -3.67842724805748 -5.03552624907518 -2.32397538380326 "3year" 3 8.91566995257694 0.646076225263935 2.46401981973447
"462" 3 2006 "Tak" "Thailand" 2003 "PfK13" -3.74235027854069 -5.4482809017019 -2.09639057029209 "3year" 3 10.9448133949519 0.428525437730008 2.31497297625159
"463" 4 2007 "Tak" "Thailand" 2003 "PfK13" -3.7750582115718 -5.96112734632757 -1.77582034275586 "3year" 3 14.4820004753063 0.257038127075278 2.24215014030899
